regulation_id,regulation_short_code,document_type,document_number,title_en,title_si,title_ta,summary_en,summary_si,summary_ta,principal_act_amended,cabinet_approval_date,bill_published_date,gazette_published_date,effective_date,domain_code,change_category,severity_level,is_sme_relevant,penalty_range_lkr,real_world_example_en,real_world_example_si,real_world_example_ta,source_url,expert_verified,expert_verified_by,expert_verified_at,sme_relevance_confidence,is_active,status,raw_pdf_path,gazette_number,raw_text,extraction_method,extracted_at,cleaned_text,amendment_type,created_at,updated_at,__quarter
8d9e6346-4ef6-4737-8627-b4687ffaa3c2,2484_30,extraordinary_gazette,2484/30,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2484/30)",,,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2026-04-18,2026-04-18,2026-04-18,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2484_30.pdf,2484/30,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
27134b70-643b-4c58-b53f-037ab2f1ad9e,2474_14,extraordinary_gazette,2474/14,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2474/14)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2026-02-02,2026-02-02,2026-02-02,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2474_14.pdf,2474/14,,pdfplumber,2026-05-18T08:04:09Z,,,2026-05-18T08:04:09Z,2026-05-18T08:04:09Z,2026-Q1
537c3a21-3723-465c-951e-17b51da86ce4,2483_17,extraordinary_gazette,2483/17,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/17),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_17.pdf,2483/17,[see raw_pdf_path],pdfplumber,2026-05-18T16:08:23Z,,,2026-05-18T16:08:23Z,2026-05-18T16:08:23Z,2026-Q2
02955dcc-e2a8-4c48-b175-b3d830526558,2483_72,extraordinary_gazette,2483/72,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/72),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_72.pdf,2483/72,[see raw_pdf_path],pdfplumber,2026-05-18T16:08:23Z,,,2026-05-18T16:08:23Z,2026-05-18T16:08:23Z,2026-Q2
5f0ea1ec-ff5c-4d7e-9653-cf36cbc523f0,2478_07,extraordinary_gazette,2478/07,"Value Added Tax Act, No. 14 of 2002 — VAT notice (Gazette 2478/07)",2002 අංක 14 දරන එකතු කළ අගය මත බදු පනත - වැට් දැන්වීම,2002 ஆம் ஆண்டின் 14 ஆம் இலக்க பெறுமதி சேர் வரிச் சட்டம் - பெறுமதி சேர் வரி அறிவித்தல்,"Notice published under the Value Added Tax Act, No. 14 of 2002, typically covering VAT-rate amendments, exemptions, or threshold changes affecting businesses. Section 2A.",,,"Value Added Tax Act, No. 14 of 2002",,2026-03-03,2026-03-03,2026-03-03,finance,rate_change,5,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2478_07.pdf,2478/07,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2026-Q1
88c2cd06-1ebd-4f70-958e-48e42b82721a,2478_30,extraordinary_gazette,2478/30,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2478/30)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2012-10-25,2012-10-25,2012-10-25,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2478_30.pdf,2478/30,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2012-Q4
797293ca-1ee5-402c-9b93-2fa4fe34f222,2485_57,extraordinary_gazette,2485/57,Local Authorities Elections Ordinance — Election Commission notice (Gazette 2485/57),,,"Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.",,,"Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)",,2026-04-23,2026-04-23,2026-04-23,elections,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2485_57.pdf,2485/57,[see raw_pdf_path],pdfplumber,2026-05-18T15:33:29Z,,,2026-05-18T15:33:29Z,2026-05-18T15:33:29Z,2026-Q2
dc0f68a4-547a-4e66-9585-2e20bc97c2fa,2480_44,extraordinary_gazette,2480/44,Extraordinary Gazette 2480/44 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-03-20,2026-03-20,2026-03-20,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2480_44.pdf,2480/44,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2026-Q1
55669ce5-0ed8-4f75-aca8-aac5c7d57daf,2483_73,extraordinary_gazette,2483/73,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/73),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_73.pdf,2483/73,[see raw_pdf_path],pdfplumber,2026-05-18T16:08:23Z,,,2026-05-18T16:08:23Z,2026-05-18T16:08:23Z,2026-Q2
95c9c58a-6200-4262-bf32-92d6bb5cfe7e,2483_57,extraordinary_gazette,2483/57,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/57),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_57.pdf,2483/57,[see raw_pdf_path],pdfplumber,2026-05-18T16:08:22Z,,,2026-05-18T16:08:22Z,2026-05-18T16:08:22Z,2026-Q2
6eebe931-b18c-45c4-a8d5-95ad077d7afe,2484_08,extraordinary_gazette,2484/08,Extraordinary Gazette 2484/08 — Government notice,,,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-04-17,2026-04-17,2026-04-17,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2484_08.pdf,2484/08,[see raw_pdf_path],pdfplumber,2026-05-18T15:33:29Z,,,2026-05-18T15:33:29Z,2026-05-18T15:33:29Z,2026-Q2
7978010f-9271-4d9f-8c98-f12a3345ca31,2474_19,extraordinary_gazette,2474/19,Ministry of Education — Sri Lanka Teachers Service competitive examination notice (Gazette 2474/19),"අධ්‍යාපන, උසස් අධ්‍යාපන සහ වෘත්තීය අධ්‍යාපන අමාත්‍යාංශය - ශ්‍රී ලංකා ගුරු සේවයට බඳවා ගැනීමේ තරග විභාගය","கல்வி, உயர்கல்வி மற்றும் தொழிற்கல்வி அமைச்சு - இலங்கை ஆசிரியர் சேவை போட்டிப் பரீட்சை","Notice from the Ministry of Education, Higher Education and Vocational Education regarding the Sri Lanka Teachers Service competitive recruitment examination — vacancies in Sinhala / Tamil / English medium teaching posts in national and provincial schools. Part I — General.",,,,,2026-02-02,2026-02-02,2026-02-02,welfare,registration_change,1,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2474_19.pdf,2474/19,,pdfplumber,2026-05-18T09:14:10Z,,,2026-05-18T09:14:10Z,2026-05-18T09:14:10Z,2026-Q1
81c3581c-9f69-4f24-b380-0e542a342097,2480_12,extraordinary_gazette,2480/12,Extraordinary Gazette 2480/12 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-03-19,2026-03-19,2026-03-19,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2480_12.pdf,2480/12,,pdfplumber,2026-05-18T12:41:27Z,,,2026-05-18T12:41:27Z,2026-05-18T12:41:27Z,2026-Q1
7b649e83-ea4c-41be-8c9d-192ae1b2e1be,2486_05,extraordinary_gazette,2486/05,Extraordinary Gazette 2486/05 — Government notice,,,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-04-27,2026-04-27,2026-04-27,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2486_05.pdf,2486/05,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
1b1ee2ed-711d-4d7e-b07b-099f94b5dc5d,2483_84,extraordinary_gazette,2483/84,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/84),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_84.pdf,2483/84,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
585961b7-a2b9-4e7b-b215-4201180a8f97,2483_54,extraordinary_gazette,2483/54,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/54),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_54.pdf,2483/54,[see raw_pdf_path],pdfplumber,2026-05-18T16:08:22Z,,,2026-05-18T16:08:22Z,2026-05-18T16:08:22Z,2026-Q2
e208c63e-8e7e-4764-beab-c2a1f4ae58ba,2473_32,extraordinary_gazette,2473/32,Post Office Ordinance (Chapter 190) — Postal tariff/rules amendment (Gazette 2473/32),තැපැල් කන්තෝරු ආඥා පනත (190 වන අධිකාරිය) - තැපැල් ගාස්තු සංශෝධනය,அஞ்சல் அலுவலக கட்டளைச் சட்டம் (190 ஆம் அத்தியாயம்) - அஞ்சல் வீத திருத்தம்,"Amendment to the Sri Lanka Post Office Ordinance (Chapter 190) rules made under Sections 7 and 8, revising postal tariffs and service rates. Issued by the Minister of Mass Media with concurrence of the Minister of Finance. Part I — General.",,,Post Office Ordinance (Chapter 190),,2026-02-01,2026-02-01,2026-02-01,finance,rate_change,3,True,"Rates revised (e.g., LKR 60→80, LKR 70→90 for stamped envelopes)",,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2473_32.pdf,2473/32,,pdfplumber,2026-05-18T08:04:09Z,,,2026-05-18T08:04:09Z,2026-05-18T08:04:09Z,2026-Q1
f85f8121-a625-431b-b4f0-fe855b65cbec,2483_85,extraordinary_gazette,2483/85,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/85),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_85.pdf,2483/85,[see raw_pdf_path],pdfplumber,2026-05-18T16:08:22Z,,,2026-05-18T16:08:22Z,2026-05-18T16:08:22Z,2026-Q2
0cd79022-1cbe-482d-bbdc-e726245386a3,2482_33,extraordinary_gazette,2482/33,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2482/33)",,,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2026-04-02,2026-04-02,2026-04-02,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2482_33.pdf,2482/33,[see raw_pdf_path],pdfplumber,2026-05-18T15:33:29Z,,,2026-05-18T15:33:29Z,2026-05-18T15:33:29Z,2026-Q2
7dc467a3-37c8-4720-b294-060c63a26f66,2486_15,extraordinary_gazette,2486/15,Local Authorities Elections Ordinance — Election Commission notice (Gazette 2486/15),,,"Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.",,,"Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)",,2026-04-28,2026-04-28,2026-04-28,elections,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2486_15.pdf,2486/15,[see raw_pdf_path],pdfplumber,2026-05-18T15:33:29Z,,,2026-05-18T15:33:29Z,2026-05-18T15:33:29Z,2026-Q2
7ac83f91-4f10-4fe9-b756-0f46d653452c,2484_07,extraordinary_gazette,2484/07,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2484/07)",,,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2026-04-16,2026-04-16,2026-04-16,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2484_07.pdf,2484/07,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
b18c8db6-d570-4944-a578-1895b72bba59,2483_03,extraordinary_gazette,2483/03,Extraordinary Gazette 2483/03 — Government notice,,,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2025-06-18,2025-06-18,2025-06-18,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_03.pdf,2483/03,[see raw_pdf_path],pdfplumber,2026-05-18T15:33:29Z,,,2026-05-18T15:33:29Z,2026-05-18T15:33:29Z,2025-Q2
c98c55f9-0272-4b16-afe0-7887dc8a6054,2479_27,extraordinary_gazette,2479/27,"Ceylon Petroleum Corporation Act, No. 28 of 1961 — Fuel price revision (Gazette 2479/27)",1961 අංක 28 දරන ලංකා පෙට්‍රෝලියම් සංස්ථා පනත - ඉන්ධන මිල සංශෝධනය,1961 ஆம் ஆண்டின் 28 ஆம் இலக்க இலங்கை எண்ணெய் கூட்டுத்தாபன சட்டம் - எரிபொருள் விலை திருத்தம்,"Order under Section 66 of the Ceylon Petroleum Corporation Act, No. 28 of 1961 by the Minister of Energy revising fuel prices (Lanka Auto Diesel, Super Diesel, Petrol Octane 92/95, Kerosene). Effective immediately or from the date specified.",,,"Ceylon Petroleum Corporation Act, No. 28 of 1961",,2026-03-09,2026-03-09,2026-03-09,energy,rate_change,5,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2479_27.pdf,2479/27,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2026-Q1
55c5c336-d35d-43b3-aeb6-f1df56ed38c2,2480_26,extraordinary_gazette,2480/26,Extraordinary Gazette 2480/26 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-02-17,2026-02-17,2026-02-17,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2480_26.pdf,2480/26,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2026-Q1
431799ff-7769-4ec2-9d3c-bc84aea9dd40,2485_47,extraordinary_gazette,2485/47,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2485/47)",,,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2026-04-22,2026-04-22,2026-04-22,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2485_47.pdf,2485/47,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
7998699d-a9f2-4710-bf0e-f58de72fa79d,2481_03,extraordinary_gazette,2481/03,"Veterinary Surgeons and Practitioners Act, No. 46 of 1956 — Notice (Gazette 2481/03)",,,"Notice under the Veterinary Surgeons and Practitioners Act, No. 46 of 1956, typically covering registration of veterinary surgeons, recognised qualifications, or council rules.",,,"Veterinary Surgeons and Practitioners Act, No. 46 of 1956",,2026-03-23,2026-03-23,2026-03-23,welfare,registration_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2481_03.pdf,2481/03,[see raw_pdf_path],pdfplumber,2026-05-18T13:06:21Z,,,2026-05-18T13:06:21Z,2026-05-18T13:06:21Z,2026-Q1
9a04286b-a59f-4b5c-8022-f39a6f213fbc,2478_01,extraordinary_gazette,2478/01,Customs Ordinance — Customs notice (Gazette 2478/01),,,"Customs notice issued under the Customs Ordinance, affecting duties, exemptions or trade controls.",,,Customs Ordinance,,2026-03-02,2026-03-02,2026-03-02,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2478_01.pdf,2478/01,,pdfplumber,2026-05-18T12:41:27Z,,,2026-05-18T12:41:27Z,2026-05-18T12:41:27Z,2026-Q1
7cf782dd-9833-4880-a642-3123e381af87,2483_64,extraordinary_gazette,2483/64,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/64),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_64.pdf,2483/64,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
94f6ba35-d137-49a5-bcd2-b943a2429c90,2483_24,extraordinary_gazette,2483/24,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/24),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_24.pdf,2483/24,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
0bfbaef3-d226-4559-b63d-a446c0776aec,2478_43,extraordinary_gazette,2478/43,"Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2478/43)",ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම,காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்,"Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.",,,Land Acquisition Act (Chapter 460),,2025-08-01,2025-08-01,2025-08-01,lands,procedural_change,3,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2478_43.pdf,2478/43,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2025-Q3
83f58be6-d784-4116-b59a-e9de317672b0,2481_27,extraordinary_gazette,2481/27,Extraordinary Gazette 2481/27 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-03-27,2026-03-27,2026-03-27,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2481_27.pdf,2481/27,,pdfplumber,2026-05-18T12:41:27Z,,,2026-05-18T12:41:27Z,2026-05-18T12:41:27Z,2026-Q1
67c17ec1-f31b-4e35-939f-2b00641f61d5,2480_22,extraordinary_gazette,2480/22,Extraordinary Gazette 2480/22 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-03-19,2026-03-19,2026-03-19,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2480_22.pdf,2480/22,,pdfplumber,2026-05-18T12:41:26Z,,,2026-05-18T12:41:26Z,2026-05-18T12:41:26Z,2026-Q1
bc1a270f-dd5a-4093-b7f8-6a1b262be3b6,2481_02,extraordinary_gazette,2481/02,Extraordinary Gazette 2481/02 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-03-23,2026-03-23,2026-03-23,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2481_02.pdf,2481/02,,pdfplumber,2026-05-18T12:41:27Z,,,2026-05-18T12:41:27Z,2026-05-18T12:41:27Z,2026-Q1
bc9e5c52-5622-46ee-88c2-b1ea82f34ce2,2483_59,extraordinary_gazette,2483/59,Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/59),,,"Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.",,,Customs Ordinance (Chapter 235),,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_59.pdf,2483/59,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
0c42a1d7-45a5-4068-9a6e-44a82c11580b,2484_20,extraordinary_gazette,2484/20,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2484/20)",,,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,2026-04-17,2026-04-17,2026-04-17,lands,procedural_change,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2484_20.pdf,2484/20,[see raw_pdf_path],pdfplumber,2026-05-18T16:13:01Z,,,2026-05-18T16:13:01Z,2026-05-18T16:13:01Z,2026-Q2
5c577a7d-a547-4bb2-94a7-e00cb427aa6e,2483_67,extraordinary_gazette,2483/67,Customs Ordinance — Customs notice (Gazette 2483/67),,,"Customs notice issued under the Customs Ordinance, affecting duties, exemptions or trade controls.",,,Customs Ordinance,,2026-04-10,2026-04-10,2026-04-10,customs,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2483_67.pdf,2483/67,[see raw_pdf_path],pdfplumber,2026-05-18T15:33:29Z,,,2026-05-18T15:33:29Z,2026-05-18T15:33:29Z,2026-Q2
afd79507-74cc-4c6b-850f-57fea0efed01,2478_09,extraordinary_gazette,2478/09,Extraordinary Gazette 2478/09 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,2026-03-03,2026-03-03,2026-03-03,general,other,2,False,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2478_09.pdf,2478/09,,pdfplumber,2026-05-18T12:32:59Z,,,2026-05-18T12:32:59Z,2026-05-18T12:32:59Z,2026-Q1
26376d6a-264c-435c-a248-432b5640d94d,2478_04,extraordinary_gazette,2478/04,"Sri Lanka Export Development Act, No. 40 of 1979 — Section 14 tariff/import duty order (Gazette 2478/04)",,,"Order under Section 14 of the Sri Lanka Export Development Act, No. 40 of 1979 amending the schedule of import tariff items/HS codes with their cess rates and corresponding remarks. Part I — General.",,,"Sri Lanka Export Development Act, No. 40 of 1979",,2026-03-03,2026-03-03,2026-03-03,finance,rate_change,4,True,,,,,https://www.documents.gov.lk,False,,,,True,extracted,m1/raw/2478_04.pdf,2478/04,[see raw_pdf_path],pdfplumber,2026-05-18T13:06:20Z,,,2026-05-18T13:06:20Z,2026-05-18T13:06:20Z,2026-Q1
